0	0,1944	frau schwester licht gesicht bett schien marie geiger augen klassmann blut stirn brose atem mensch arzt kopf körper worte zeitung 
1	2,08667	kern war sagte dann ihn noch steiner ihm sah nur haben etwas ruth man fragte habe schon mir nichts mann 
2	0,14708	ammers binder beer franken oppenheim vogt sehr binding schweiz genf bauer richter basel gute gendarm fieber see adressen auto schweizer 
3	0,11308	poulet blonde kalfaktor offizier polizisten pritsche pole polizist los student studenten hemd brille zelle leopold schäfer professor stöhnte schrie wache 
4	0,15828	steiner kellner goldbach flasche elvira hast wirtin schilling mädchen frau kornfeld schatz goß besitzer kaffee rabe drogist mach kronen herrn 
5	0,10784	marill moritz rosenthal rosenfeld levi waser paris francs edith klassmann kinder hat wollen verdun haben alten steinbrenner euch emigranten geld 
6	0,08068	steiner lilo potzloch karten schilling spielen wagen joseph franz dicke direktor schießbude schmächtige falschspieler junger gewonnen schwarze spiel fünf kaiser 
