0	2,76293	war sagte mir mich noch dann sah nur schon fragte man etwas pat ging nichts erwiderte mehr habe haben immer 
1	0,17158	lenz alfons gottfried ferdinand fred patrice glas hollmann valentin breuer prost grau bude braumüller grammophon bar romantiker theke lina bild 
2	0,1418	bäcker blumenthal wagen mark cadillac herr ferdinand gottfried guido ford lenz lohkamp schwarze mathilde bild sechs werkstatt bot geschäft auktionator 
3	0,19859	pat jaffé antonio fräulein bett schwester müller sterben sanatorium legte sonne arzt liebling professor schnee meer dorf schlitten brust halle 
4	0,15819	rosa zalewski georgie frida arthur erna alois orlow lilly grigoleit stefan international mädchen muttchen lisa theke kaffee woche stand gehabt 
5	0,30724	köster lenz wagen ihn karl otto gottfried uns arzt jupp heran straße ihm hof motor fahren rief heraus los sahen 
6	0,12776	gustav portier komm nebel friedhof regen anton saal stadt lieschen bieling kasse heilsarmee buch chauffeur theater robert arm lärm not 
