"main_oct1" "main_oct2" "main_oct3" "main_oct4" "main_oct5" "main_oct6" "main_oct7" "novel_oct1" "novel_oct2" "novel_oct3" "novel_oct4" "novel_oct5" "novel_oct6"
"certainly" 0.0183452577508714 0 0.0880669308674593 0.0828500414250207 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0.0340831629175187
"close" 0.0183452577508714 0 0 0.0828500414250207 0 0 0 0 0.035650623885918 0.0817884405670665 0 0.0211864406779661 0.0340831629175187
"damn" 0.0183452577508714 0 0 0 0.0844024307900068 0 0 0 0 0 0 0.0423728813559322 0
"dream" 0 0 0 0 0 0 0 0 0 0 0.152671755725191 0.0211864406779661 0.136332651670075
"em" 0.110071546505228 0 0 0 0 0 0 0 0.071301247771836 0 0 0 0
"evening" 0.0366905155017428 0 0.0440334654337296 0 0 0 0.242718446601942 0 0.035650623885918 0.054525627044711 0 0 0
"fair" 0 0 0.0880669308674593 0 0.101282916948008 0 0 0 0 0 0 0 0
"fall" 0.0366905155017428 0 0.0440334654337296 0 0.0168804861580014 0 0 0.0231749710312862 0.035650623885918 0 0.0508905852417303 0 0.0340831629175187
"few" 0.0183452577508714 0 0 0 0 0 0 0.0926998841251448 0 0.054525627044711 0 0.0211864406779661 0
"fire" 0.0550357732526142 0 0 0 0 0 0 0 0 0.0817884405670665 0 0.0423728813559322 0
"gently" 0 0 0.0440334654337296 0 0 0 0 0.0463499420625724 0.071301247771836 0.0272628135223555 0.0508905852417303 0 0.0340831629175187
"guard" 0 0 0 0.0828500414250207 0 0 0 0.0926998841251448 0.106951871657754 0 0 0 0
"hardly" 0.0183452577508714 0.119904076738609 0.0440334654337296 0 0 0 0 0.0463499420625724 0 0.0272628135223555 0.101781170483461 0 0
"heaven" 0.0183452577508714 0 0 0 0.0337609723160027 0.0686341798215511 0 0 0.035650623885918 0.0272628135223555 0 0.0423728813559322 0
"image" 0 0 0.132100396301189 0.0828500414250207 0 0.0686341798215511 0.121359223300971 0 0 0 0 0.0423728813559322 0
"imagined" 0.0183452577508714 0.119904076738609 0 0 0.0168804861580014 0.0686341798215511 0 0 0 0.0272628135223555 0.101781170483461 0.0211864406779661 0
"indignation" 0.0550357732526142 0 0 0.0828500414250207 0.0337609723160027 0.0686341798215511 0 0 0 0 0.0508905852417303 0 0
"instant" 0.0366905155017428 0 0.0440334654337296 0 0.0168804861580014 0.137268359643102 0 0 0.071301247771836 0 0 0 0
"jerked" 0.0183452577508714 0 0 0 0 0 0 0.0463499420625724 0.035650623885918 0.0272628135223555 0 0.0635593220338983 0
"keep" 0.0183452577508714 0 0 0 0.0675219446320054 0 0 0 0 0.054525627044711 0 0.0211864406779661 0
"killed" 0.0366905155017428 0 0 0 0.0337609723160027 0.0686341798215511 0 0 0 0.0272628135223555 0.0508905852417303 0.0211864406779661 0
"knees" 0.0183452577508714 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0.035650623885918 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"leaning" 0.0183452577508714 0 0 0 0 0 0 0 0.071301247771836 0 0 0.0423728813559322 0.102249488752556
"listened" 0.0183452577508714 0.119904076738609 0 0 0.0337609723160027 0 0.242718446601942 0.0231749710312862 0 0.0272628135223555 0 0 0
"meaning" 0.0366905155017428 0 0 0 0.0168804861580014 0 0.121359223300971 0.0231749710312862 0 0 0.101781170483461 0 0.0340831629175187
"mountain" 0.0550357732526142 0 0 0 0.0337609723160027 0.0686341798215511 0 0 0.035650623885918 0.0272628135223555 0 0 0
"moving" 0.0183452577508714 0.119904076738609 0.0440334654337296 0 0.0168804861580014 0.0686341798215511 0.121359223300971 0.0231749710312862 0.035650623885918 0 0 0 0
"nitâ" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.148305084745763 0
"noticed" 0.0366905155017428 0 0.0440334654337296 0 0.0337609723160027 0 0 0 0.071301247771836 0 0.0508905852417303 0 0
"œoh" 0.0183452577508714 0 0 0 0.0168804861580014 0 0.121359223300971 0 0 0.0272628135223555 0.0508905852417303 0.0635593220338983 0
"œwhy" 0.0183452577508714 0.119904076738609 0 0.0828500414250207 0 0 0 0 0.071301247771836 0.0272628135223555 0.0508905852417303 0 0.0340831629175187
"onto" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0 0.054525627044711 0.101781170483461 0.0211864406779661 0.0340831629175187
"paperback" 0.0183452577508714 0.119904076738609 0 0 0.0675219446320054 0.137268359643102 0 0 0 0 0 0 0
"passed" 0 0 0 0 0.0337609723160027 0.0686341798215511 0 0.0463499420625724 0.035650623885918 0 0 0.0423728813559322 0
"person" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0.0695249130938586 0 0.054525627044711 0 0.0211864406779661 0
"pull" 0.0366905155017428 0 0 0 0 0.0686341798215511 0 0.0463499420625724 0.035650623885918 0 0.0508905852417303 0.0211864406779661 0
"raised" 0.0183452577508714 0.119904076738609 0 0.0828500414250207 0 0 0 0 0 0.054525627044711 0 0.0635593220338983 0
"rolled" 0 0 0 0 0.0337609723160027 0 0 0.0231749710312862 0.035650623885918 0.0272628135223555 0 0.0423728813559322 0.0340831629175187
"run" 0.0366905155017428 0 0.0440334654337296 0.0828500414250207 0.0168804861580014 0 0 0 0 0.0817884405670665 0 0 0
"saying" 0 0 0 0.0828500414250207 0.0506414584740041 0 0 0.0231749710312862 0.035650623885918 0 0 0.0423728813559322 0
"spoke" 0.0183452577508714 0.119904076738609 0.0440334654337296 0.0828500414250207 0.0337609723160027 0 0 0.0463499420625724 0 0 0 0 0
"step" 0 0 0.0880669308674593 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0.0847457627118644 0
"strange" 0 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0 0.0272628135223555 0 0.0423728813559322 0.0681663258350375
"stupid" 0 0 0 0 0.0168804861580014 0.0686341798215511 0 0 0.035650623885918 0.054525627044711 0 0.0211864406779661 0.0681663258350375
"these" 0.0550357732526142 0 0.0880669308674593 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"touch" 0.0366905155017428 0 0 0 0.0168804861580014 0.0686341798215511 0 0 0.035650623885918 0 0 0.0635593220338983 0
"try" 0.0183452577508714 0 0 0.0828500414250207 0.0168804861580014 0 0 0 0.035650623885918 0 0 0.0635593220338983 0.0340831629175187
"upstairs" 0.0550357732526142 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0 0.054525627044711 0 0 0
"village" 0.0733810310034856 0 0.0880669308674593 0 0.0168804861580014 0 0.121359223300971 0 0 0 0 0 0
"wagnerâ" 0 0 0 0 0 0 0 0.0231749710312862 0 0 0 0.0635593220338983 0.136332651670075
"whether" 0.0733810310034856 0 0.0440334654337296 0 0 0 0 0 0.035650623885918 0 0.0508905852417303 0.0211864406779661 0
"actually" 0 0 0.0440334654337296 0.0828500414250207 0.0168804861580014 0 0 0 0 0 0.101781170483461 0.0211864406779661 0.0340831629175187
"age" 0.0183452577508714 0 0 0.0828500414250207 0 0 0 0 0.035650623885918 0 0.0508905852417303 0.0635593220338983 0
"alive" 0 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0.035650623885918 0 0.0508905852417303 0.0423728813559322 0.0340831629175187
"among" 0 0 0.0440334654337296 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0.106951871657754 0 0 0 0
"ariah" 0.0183452577508714 0 0.0880669308674593 0.165700082850041 0.0168804861580014 0.0686341798215511 0 0 0 0 0 0 0
"arm" 0.0366905155017428 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0.0423728813559322 0.0340831629175187
"aware" 0 0 0 0.0828500414250207 0.0168804861580014 0.0686341798215511 0.242718446601942 0.0231749710312862 0 0 0 0.0211864406779661 0
"bear" 0.0733810310034856 0 0.132100396301189 0 0 0 0 0 0 0 0 0 0
"because" 0.0183452577508714 0 0 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0.0211864406779661 0.102249488752556
"being" 0 0 0 0 0 0 0 0.0926998841251448 0 0.0272628135223555 0.0508905852417303 0.0211864406779661 0
"belly" 0 0 0 0 0 0 0 0.0463499420625724 0.106951871657754 0 0 0.0211864406779661 0.0340831629175187
"breath" 0 0.239808153477218 0.0440334654337296 0 0.0168804861580014 0 0 0.0231749710312862 0.035650623885918 0 0 0.0211864406779661 0
"bright" 0 0 0.220167327168648 0 0 0 0 0 0 0 0 0.0211864406779661 0.0340831629175187
"brown" 0.0183452577508714 0.119904076738609 0 0 0.0506414584740041 0 0 0 0 0.0272628135223555 0 0.0211864406779661 0
"business" 0.0366905155017428 0 0 0 0.0168804861580014 0 0 0 0 0.054525627044711 0 0.0423728813559322 0
"cap" 0 0.119904076738609 0 0 0 0 0.121359223300971 0 0.106951871657754 0.0272628135223555 0 0.0211864406779661 0
"childhood" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0.0463499420625724 0.071301247771836 0 0.0508905852417303 0 0
"clenched" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0.071301247771836 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"clock" 0 0.119904076738609 0 0 0.101282916948008 0 0 0 0 0 0 0 0
"coast" 0 0 0 0 0 0 0 0.0695249130938586 0.106951871657754 0 0 0.0211864406779661 0
"continued" 0 0.119904076738609 0 0.0828500414250207 0.0168804861580014 0 0 0.0231749710312862 0 0.0272628135223555 0.101781170483461 0 0
"decided" 0 0 0 0.0828500414250207 0.0506414584740041 0 0 0.0231749710312862 0.035650623885918 0 0 0.0211864406779661 0
"deck" 0 0 0 0 0 0 0 0.0231749710312862 0.106951871657754 0 0 0 0.102249488752556
"deeply" 0 0 0 0.165700082850041 0 0 0 0.0463499420625724 0.035650623885918 0.054525627044711 0 0 0
"die" 0.0366905155017428 0 0 0 0.0168804861580014 0 0 0.0463499420625724 0.035650623885918 0.0272628135223555 0 0 0
"drop" 0 0 0 0.0828500414250207 0 0 0 0.115874855156431 0.035650623885918 0 0 0 0
"dropped" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0.035650623885918 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"ed" 0 0 0.0880669308674593 0 0 0 0.606796116504854 0 0 0 0 0 0
"fallen" 0.0550357732526142 0 0.0440334654337296 0.0828500414250207 0 0.0686341798215511 0 0 0 0 0 0 0.0340831629175187
"fell" 0 0.119904076738609 0 0 0.0168804861580014 0 0 0.0695249130938586 0.035650623885918 0 0 0.0211864406779661 0
"fishingboat" 0 0 0 0 0 0 0 0 0.17825311942959 0.0272628135223555 0.0508905852417303 0 0
"foot" 0.0366905155017428 0 0 0 0.0168804861580014 0.0686341798215511 0.121359223300971 0 0 0.054525627044711 0 0 0
"forever" 0 0 0 0 0 0.0686341798215511 0 0.0231749710312862 0 0.0817884405670665 0 0.0423728813559322 0
"girlâ" 0 0 0.0440334654337296 0 0 0.343170899107756 0 0 0 0 0 0.0211864406779661 0
"give" 0.0183452577508714 0 0 0 0.0168804861580014 0.137268359643102 0 0.0231749710312862 0 0.0272628135223555 0 0.0211864406779661 0
"has" 0.0550357732526142 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0.0508905852417303 0.0211864406779661 0
"hers" 0.0366905155017428 0 0 0 0.0506414584740041 0.0686341798215511 0 0 0 0 0 0 0.0340831629175187
"hit" 0 0 0 0 0 0 0 0.0231749710312862 0.071301247771836 0.0272628135223555 0 0.0423728813559322 0.0340831629175187
"hour" 0.0183452577508714 0 0.0440334654337296 0 0.0168804861580014 0 0 0.0695249130938586 0 0.0272628135223555 0 0 0
"huge" 0.0366905155017428 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0 0.0272628135223555 0 0 0.0340831629175187
"jumped" 0 0 0 0.0828500414250207 0 0.0686341798215511 0 0.0231749710312862 0 0.054525627044711 0.0508905852417303 0.0211864406779661 0
"key" 0 0 0 0 0.101282916948008 0 0 0 0 0 0 0.0211864406779661 0
"laugh" 0 0 0 0 0 0 0 0 0.071301247771836 0 0 0.0635593220338983 0.0681663258350375
"lie" 0.0550357732526142 0 0 0 0.0168804861580014 0.137268359643102 0 0 0 0 0 0 0.0340831629175187
"listen" 0 0 0 0.165700082850041 0.0168804861580014 0 0.121359223300971 0.0695249130938586 0 0 0 0 0
"longer" 0 0 0 0 0.0168804861580014 0 0.121359223300971 0.0231749710312862 0 0.054525627044711 0 0.0423728813559322 0
"marijuana" 0.0183452577508714 0 0 0 0 0 0 0.0463499420625724 0 0.054525627044711 0 0.0423728813559322 0
"meant" 0 0 0.0440334654337296 0.248550124275062 0.0168804861580014 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"met" 0 0 0 0.0828500414250207 0 0.137268359643102 0 0 0 0.054525627044711 0 0 0.0681663258350375
"missing" 0 0 0 0.248550124275062 0.0168804861580014 0.0686341798215511 0.242718446601942 0 0 0 0 0 0
"niece" 0.0183452577508714 0 0.132100396301189 0.0828500414250207 0.0337609723160027 0 0 0 0 0 0 0 0
"odd" 0 0 0 0 0.0337609723160027 0.0686341798215511 0 0.0231749710312862 0.035650623885918 0 0 0.0423728813559322 0
"œall" 0 0 0 0 0.0337609723160027 0 0 0 0.071301247771836 0 0 0.0211864406779661 0.0681663258350375
"others" 0.0183452577508714 0 0 0 0.0168804861580014 0.0686341798215511 0 0 0 0 0 0.0211864406779661 0.102249488752556
"perfect" 0 0 0 0 0 0.0686341798215511 0 0.0463499420625724 0 0.0272628135223555 0.0508905852417303 0.0423728813559322 0
"practically" 0.0366905155017428 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0.035650623885918 0 0.0508905852417303 0 0
"pressed" 0.0183452577508714 0 0 0 0.0506414584740041 0 0.121359223300971 0 0.035650623885918 0 0 0 0.0340831629175187
"quiet" 0 0 0 0.331400165700083 0 0 0.121359223300971 0.0231749710312862 0 0.0272628135223555 0 0 0
"remember" 0.0366905155017428 0 0 0.0828500414250207 0 0 0 0.0463499420625724 0 0 0 0 0.0681663258350375
"rights" 0.0183452577508714 0 0 0 0.0675219446320054 0 0 0 0.035650623885918 0 0.0508905852417303 0 0
"rope" 0 0 0 0 0 0 0 0.139049826187717 0 0 0 0.0211864406779661 0
"shot" 0.0550357732526142 0 0 0 0.0168804861580014 0 0 0 0.071301247771836 0.0272628135223555 0 0 0
"sight" 0 0 0.0440334654337296 0 0.0168804861580014 0 0.121359223300971 0.0231749710312862 0.071301247771836 0 0 0.0211864406779661 0
"slipped" 0 0 0 0.0828500414250207 0.0168804861580014 0 0.242718446601942 0 0 0.0817884405670665 0 0 0
"soon" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0.071301247771836 0.0817884405670665 0 0 0
"squinting" 0.0183452577508714 0.119904076738609 0 0 0 0 0.121359223300971 0 0.106951871657754 0 0 0.0211864406779661 0
"standing" 0 0 0 0 0.0675219446320054 0 0 0.0231749710312862 0 0 0 0 0.0681663258350375
"stranger" 0 0 0 0 0 0 0 0 0 0.190839694656489 0 0 0
"sucked" 0.0550357732526142 0 0 0 0 0 0 0.0695249130938586 0.035650623885918 0 0 0 0
"tall" 0 0 0 0 0.0168804861580014 0.137268359643102 0.364077669902913 0 0 0 0.0508905852417303 0 0
"teeth" 0.0366905155017428 0 0.0440334654337296 0.0828500414250207 0.0168804861580014 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"television" 0.0733810310034856 0 0 0 0.0506414584740041 0 0 0 0 0 0 0 0
"thereâ" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0.035650623885918 0 0 0.0635593220338983 0
"thomas" 0.0183452577508714 0 0.0880669308674593 0 0.0168804861580014 0 0.364077669902913 0 0 0 0 0 0
"tired" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0 0 0.0272628135223555 0.152671755725191 0 0.0340831629175187
"trembling" 0 0 0.0440334654337296 0.0828500414250207 0.0168804861580014 0 0 0 0.071301247771836 0.0272628135223555 0.0508905852417303 0 0
"virginia" 0 0 0 0 0.118163403106009 0 0 0 0 0 0 0 0
"weeping" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0.0463499420625724 0 0.0272628135223555 0.101781170483461 0 0
"womanâ" 0.0366905155017428 0 0.0440334654337296 0 0 0.137268359643102 0 0 0.071301247771836 0 0 0 0
"year" 0 0.119904076738609 0.0440334654337296 0 0.0168804861580014 0.0686341798215511 0 0 0 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"yes" 0 0 0 0 0.0337609723160027 0.0686341798215511 0 0.0463499420625724 0 0.0272628135223555 0 0.0211864406779661 0
"aboard" 0 0 0 0 0 0 0 0.0463499420625724 0.035650623885918 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"ahead" 0 0 0 0 0.0168804861580014 0.0686341798215511 0 0.0695249130938586 0 0 0 0 0.0340831629175187
"aloud" 0.0183452577508714 0.119904076738609 0.0440334654337296 0.0828500414250207 0 0 0.121359223300971 0 0 0 0.0508905852417303 0 0
"anger" 0.0183452577508714 0.119904076738609 0 0.0828500414250207 0 0 0 0.0463499420625724 0 0 0 0 0.0340831629175187
"animal" 0.0183452577508714 0.119904076738609 0 0.0828500414250207 0.0168804861580014 0.0686341798215511 0 0 0.035650623885918 0 0 0 0
"apples" 0 0 0.0440334654337296 0 0.0506414584740041 0 0.242718446601942 0 0 0 0 0 0
"ask" 0 0 0 0 0 0 0 0 0.071301247771836 0 0.0508905852417303 0.0635593220338983 0
"best" 0.0366905155017428 0.119904076738609 0.0440334654337296 0 0 0 0 0 0 0.0272628135223555 0 0 0.0340831629175187
"billfold" 0 0 0 0 0 0 0 0 0 0.163576881134133 0 0 0
"breathed" 0 0 0 0.165700082850041 0 0.0686341798215511 0 0 0.071301247771836 0 0 0.0211864406779661 0
"breathing" 0 0 0 0 0 0.0686341798215511 0 0.0463499420625724 0 0.0272628135223555 0.0508905852417303 0.0211864406779661 0
"california" 0.0183452577508714 0 0 0 0 0 0 0 0 0.109051254089422 0 0.0211864406779661 0
"ceiling" 0.0550357732526142 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0.0681663258350375
"changed" 0 0 0 0 0.0168804861580014 0 0 0 0 0.054525627044711 0 0.0423728813559322 0.0340831629175187
"church" 0.0183452577508714 0 0.0440334654337296 0 0.0337609723160027 0 0.121359223300971 0 0 0 0.0508905852417303 0 0
"clothes" 0 0 0.0440334654337296 0 0.0168804861580014 0.0686341798215511 0 0 0 0.0272628135223555 0 0 0.0681663258350375
"daughter" 0.0366905155017428 0 0 0 0.0675219446320054 0 0 0 0 0 0 0 0
"dear" 0 0 0.0440334654337296 0 0 0.0686341798215511 0 0 0.035650623885918 0.054525627044711 0 0.0211864406779661 0
"devil" 0.091726288754357 0 0 0 0 0 0 0 0 0 0 0.0211864406779661 0
"doing" 0.0183452577508714 0 0 0 0.0337609723160027 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0.0340831629175187
"dollars" 0 0 0 0 0 0 0 0 0 0.136314067611778 0.0508905852417303 0 0
"downstairs" 0 0.119904076738609 0 0.0828500414250207 0.0675219446320054 0 0 0 0 0 0 0 0
"drove" 0 0 0 0 0 0 0.121359223300971 0 0 0 0.254452926208651 0 0
"drowned" 0 0 0 0 0 0 0 0.139049826187717 0 0 0 0 0
"drunken" 0.0733810310034856 0 0 0 0.0168804861580014 0 0 0 0 0 0 0 0.0340831629175187
"effect" 0 0 0.132100396301189 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0.0211864406779661 0
"estelle" 0.0366905155017428 0 0.0440334654337296 0 0.0168804861580014 0 0.242718446601942 0 0 0 0 0 0
"faint" 0.0183452577508714 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0.0272628135223555 0.101781170483461 0 0
"family" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0 0.0272628135223555 0 0.0423728813559322 0.0340831629175187
"ferris" 0 0 0 0.0828500414250207 0 0 0.606796116504854 0 0 0 0 0 0
"finger" 0.0183452577508714 0.119904076738609 0 0 0.0168804861580014 0.0686341798215511 0 0.0231749710312862 0 0.0272628135223555 0 0 0
"fish" 0 0 0 0 0 0 0 0.0463499420625724 0 0 0.0508905852417303 0.0423728813559322 0.0340831629175187
"flag" 0 0 0 0 0 0.205902539464653 0 0 0 0.0272628135223555 0 0 0.0681663258350375
"foolish" 0.0366905155017428 0 0.0440334654337296 0 0.0337609723160027 0.0686341798215511 0 0 0 0 0 0 0
"fred" 0 0 0 0 0 0 0 0 0 0.163576881134133 0 0 0
"french" 0 0 0 0.165700082850041 0 0 0 0.0463499420625724 0 0 0.101781170483461 0 0
"grew" 0.0183452577508714 0 0 0.165700082850041 0 0 0.121359223300971 0 0 0 0 0.0211864406779661 0.0340831629175187
"hankie" 0.0366905155017428 0 0 0.0828500414250207 0.0337609723160027 0 0 0 0.035650623885918 0 0 0 0
"hat" 0.0183452577508714 0 0 0 0 0.0686341798215511 0 0.0695249130938586 0 0.0272628135223555 0 0 0
"hurt" 0 0 0 0.165700082850041 0 0 0 0.0231749710312862 0 0.0272628135223555 0 0.0211864406779661 0.0340831629175187
"idea" 0.0183452577508714 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0 0.0635593220338983 0
"joy" 0 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0 0 0 0.0635593220338983 0.0340831629175187
"law" 0 0 0 0 0.0844024307900068 0 0 0 0 0 0 0 0.0340831629175187
"leave" 0 0 0 0 0.0337609723160027 0 0 0 0 0 0 0.0211864406779661 0.102249488752556
"less" 0 0 0.0880669308674593 0.0828500414250207 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0.0211864406779661 0
"lifeâ" 0.0366905155017428 0 0 0 0 0 0 0.0695249130938586 0 0 0 0 0.0340831629175187
"lifted" 0.0183452577508714 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0.0211864406779661 0.0340831629175187
"lives" 0.0183452577508714 0 0 0 0 0 0 0 0.035650623885918 0.0817884405670665 0 0 0.0340831629175187
"lowered" 0.0550357732526142 0 0.0440334654337296 0 0 0 0 0.0231749710312862 0.035650623885918 0 0 0 0
"lying" 0 0 0 0 0 0.0686341798215511 0 0 0 0.054525627044711 0.0508905852417303 0.0211864406779661 0.0340831629175187
"making" 0.0183452577508714 0 0.0880669308674593 0 0 0.0686341798215511 0 0 0 0 0.0508905852417303 0 0.0340831629175187
"matter" 0.0550357732526142 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0.0211864406779661 0
"meeting" 0.0366905155017428 0 0.0880669308674593 0 0.0337609723160027 0 0 0 0 0 0 0 0
"mindâ" 0 0.119904076738609 0.0880669308674593 0 0.0506414584740041 0 0 0 0 0 0 0 0
"move" 0 0 0 0 0.0168804861580014 0 0 0 0.106951871657754 0.0272628135223555 0 0.0211864406779661 0
"name" 0.0366905155017428 0 0.0440334654337296 0 0 0 0 0 0 0 0 0 0.102249488752556
"nameâ" 0 0 0 0 0 0.0686341798215511 0 0 0 0.054525627044711 0 0.0635593220338983 0
"nebraska" 0 0 0 0 0 0.0686341798215511 0 0 0 0.136314067611778 0 0 0
"œa" 0.0183452577508714 0 0.0440334654337296 0 0.0168804861580014 0 0 0 0.035650623885918 0 0.0508905852417303 0.0211864406779661 0
"œand" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0 0.0272628135223555 0 0 0.102249488752556
"œit" 0 0 0 0 0.0337609723160027 0 0 0.0463499420625724 0.071301247771836 0 0 0 0
"œjesus" 0 0 0 0 0 0 0 0.115874855156431 0 0 0 0.0211864406779661 0
"œwhatâ" 0 0.119904076738609 0 0 0 0 0 0.0463499420625724 0 0.0272628135223555 0 0.0423728813559322 0
"opinion" 0.0550357732526142 0 0.0440334654337296 0 0.0168804861580014 0.0686341798215511 0 0 0 0 0 0 0
"ordinary" 0 0 0 0 0.0337609723160027 0 0.121359223300971 0.0231749710312862 0.035650623885918 0.0272628135223555 0 0 0
"ought" 0.0550357732526142 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0.0508905852417303 0 0
"party" 0 0 0 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0.136332651670075
"pay" 0.0183452577508714 0.119904076738609 0 0 0 0 0 0.0231749710312862 0 0.0817884405670665 0 0 0
"philosophy" 0 0 0 0 0.0168804861580014 0 0 0.0463499420625724 0.035650623885918 0.054525627044711 0 0 0
"picked" 0 0 0.0440334654337296 0 0.0337609723160027 0 0 0 0.035650623885918 0 0.0508905852417303 0.0211864406779661 0
"poetry" 0.0183452577508714 0 0 0 0 0 0.242718446601942 0.0231749710312862 0 0.0272628135223555 0.0508905852417303 0 0
"pretty" 0.0366905155017428 0 0.0880669308674593 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"proud" 0 0 0.0880669308674593 0 0.0337609723160027 0 0 0 0 0.054525627044711 0 0 0
"pursed" 0.0183452577508714 0 0 0.0828500414250207 0.0168804861580014 0 0 0.0231749710312862 0.035650623885918 0 0 0.0211864406779661 0
"quick" 0 0 0 0 0.0506414584740041 0 0 0.0231749710312862 0 0.054525627044711 0 0 0
"rather" 0 0.119904076738609 0 0.165700082850041 0 0 0 0.0463499420625724 0.035650623885918 0 0 0 0
"ridiculous" 0 0 0.0880669308674593 0 0 0.0686341798215511 0 0 0.035650623885918 0 0 0.0423728813559322 0
"saidâ" 0.0550357732526142 0 0 0 0.0337609723160027 0 0.121359223300971 0 0 0 0 0 0
"secret" 0 0 0 0 0 0.137268359643102 0 0 0 0.0272628135223555 0.0508905852417303 0.0423728813559322 0
"shipâ" 0 0 0 0 0 0 0 0 0.142602495543672 0 0 0.0211864406779661 0.0340831629175187
"shoes" 0 0 0 0 0.0168804861580014 0 0.121359223300971 0.0695249130938586 0 0.0272628135223555 0 0 0
"shoulders" 0 0 0 0 0 0 0 0.0463499420625724 0.035650623885918 0.0272628135223555 0 0 0.0681663258350375
"sleeve" 0 0.119904076738609 0 0.0828500414250207 0.0168804861580014 0 0 0 0 0 0 0.0635593220338983 0
"slept" 0 0 0 0 0.0506414584740041 0 0 0 0 0 0 0.0211864406779661 0.0681663258350375
"soft" 0 0 0.132100396301189 0 0.0168804861580014 0 0 0 0.035650623885918 0 0 0 0.0340831629175187
"son" 0.0550357732526142 0 0.0440334654337296 0 0.0168804861580014 0 0 0.0231749710312862 0 0 0 0 0
"sounded" 0 0 0 0 0.0168804861580014 0 0 0.0231749710312862 0.071301247771836 0.054525627044711 0 0 0
"spectacles" 0.110071546505228 0 0 0 0 0 0 0 0 0 0 0 0
"stiff" 0 0.119904076738609 0.0440334654337296 0 0.0506414584740041 0 0 0 0 0 0 0.0211864406779661 0
"story" 0.0183452577508714 0 0.0880669308674593 0 0 0.0686341798215511 0 0.0231749710312862 0 0 0.0508905852417303 0 0
"surely" 0.0550357732526142 0 0 0 0 0 0 0 0.035650623885918 0.0272628135223555 0.0508905852417303 0 0
"sweet" 0.0183452577508714 0 0.0440334654337296 0 0 0 0 0.0463499420625724 0 0.0272628135223555 0.0508905852417303 0 0
"taken" 0.0366905155017428 0 0.0440334654337296 0 0.0337609723160027 0 0 0 0 0 0 0.0211864406779661 0
"talked" 0 0 0 0.0828500414250207 0 0 0.121359223300971 0 0 0.054525627044711 0 0 0.0681663258350375
"thank" 0.0366905155017428 0 0 0 0.0506414584740041 0 0 0 0 0 0.0508905852417303 0 0
"top" 0 0 0 0 0.0337609723160027 0.0686341798215511 0.121359223300971 0 0 0 0 0.0211864406779661 0.0340831629175187
"trees" 0 0.119904076738609 0.0440334654337296 0.0828500414250207 0 0 0 0.0231749710312862 0.035650623885918 0 0.0508905852417303 0 0
