0	1,25943	erreichen weiße diesem buch platte liegt traurig offenen stimmte kälte fingern halb hinauf schwerer starb tragbahre jagte mindestens begreifen napoleon 
1	1,27161	ruck russe gläser holte plötzlich vogt ineinander bleibst müßte stützte sehe familie ran laden gestalten gereizt floß gewöhnlich gehen schließlich 
2	1,27569	stärker verdeck tier waschen braun frag fahr wollt bogen malen vorläufig gottfrieds sei klavier summte abteil klatschte magst knaben richtigen 
3	1,26823	unterschied nennen rief traute verstehst schweigen schläft wein gesichtern seien steht's büro fürchtete redete klasse du's mach's wusch baby schaute 
4	1,27566	halbe klingelte kleid trotzdem schwebte scheiben schönheit händen nämlich danach frisch warmen besten haltung große gekauft klarer weißes schlafe oberstleutnant 
5	2,20829	war sagte mir mich noch dann sah pat nur schon fragte man köster etwas ihn uns ging nichts mehr erwiderte 
6	1,27125	anfang brannte beim café wußte rollte zählte lebendig hat's bunzlau hoben gnädige fanden trinkt gemerkt vorwürfe pause abendbrot dreißig haare 
